name,family,mode,compiler,precision,precision_group,core,variant,lmul,threads,x100_threads,a100_threads,a100_share,matrix_order,iterations,tile_size,status,mflops,avg_time_s,elapsed_s,instructions,l1_loads,l1_load_misses,command,file
gemm_clang_double_autovec_t8_n2000,base,autovec,clang,double,fp64,,autovec,,8,,,,2000,10,16,valid,15694.939287,1.019437,11.245637940,286843725213,114301041220,997594517,./build/clang/double/gemm_autovec 8 10 2000 16,results/gemm_clang_double_autovec_t8_n2000.txt
gemm_clang_float_autovec_t8_n2000,base,autovec,clang,float,fp32,,autovec,,8,,,,2000,10,16,valid,28517.342501,0.561062,6.255938744,213722456357,63522958622,1654755760,./build/clang/float/gemm_autovec 8 10 2000 16,results/gemm_clang_float_autovec_t8_n2000.txt
gemm_gcc_double_autovec_t8_n2000,base,autovec,gcc,double,fp64,,autovec,,8,,,,2000,10,16,valid,7155.265449,2.236116,24.647246134,314829524479,304939027851,2912494958,./build/gcc/double/gemm_autovec 8 10 2000 16,results/gemm_gcc_double_autovec_t8_n2000.txt
gemm_gcc_float_autovec_t8_n2000,base,autovec,gcc,float,fp32,,autovec,,8,,,,2000,10,16,valid,8907.743615,1.796190,19.801770116,310317647004,219666570475,2352741452,./build/gcc/float/gemm_autovec 8 10 2000 16,results/gemm_gcc_float_autovec_t8_n2000.txt
gemm_clang_double_autovec_1_t8_n2000,base,autovec_lmul,clang,double,fp64,,autovec_1,1,8,,,,2000,10,16,valid,8882.366190,1.801322,19.856345064,470345403103,123547180884,3364230618,./build/clang/double/gemm_autovec_1 8 10 2000 16,results/gemm_clang_double_autovec_1_t8_n2000.txt
gemm_clang_double_autovec_2_t8_n2000,base,autovec_lmul,clang,double,fp64,,autovec_2,2,8,,,,2000,10,16,valid,15655.087141,1.022032,11.314671949,285942883415,114216223996,999155568,./build/clang/double/gemm_autovec_2 8 10 2000 16,results/gemm_clang_double_autovec_2_t8_n2000.txt
gemm_clang_double_autovec_4_t8_n2000,base,autovec_lmul,clang,double,fp64,,autovec_4,4,8,,,,2000,10,16,valid,20751.196121,0.771040,8.535383351,214660732844,110658075996,849921755,./build/clang/double/gemm_autovec_4 8 10 2000 16,results/gemm_clang_double_autovec_4_t8_n2000.txt
gemm_clang_double_autovec_8_t8_n2000,base,autovec_lmul,clang,double,fp64,,autovec_8,8,8,,,,2000,10,16,valid,9742.327551,1.642318,18.102019879,219008658283,208691839246,703992635,./build/clang/double/gemm_autovec_8 8 10 2000 16,results/gemm_clang_double_autovec_8_t8_n2000.txt
gemm_clang_float_autovec_1_t8_n2000,base,autovec_lmul,clang,float,fp32,,autovec_1,1,8,,,,2000,10,16,valid,16633.896270,0.961891,10.589468824,290926884921,67862556026,1607042175,./build/clang/float/gemm_autovec_1 8 10 2000 16,results/gemm_clang_float_autovec_1_t8_n2000.txt
gemm_clang_float_autovec_2_t8_n2000,base,autovec_lmul,clang,float,fp32,,autovec_2,2,8,,,,2000,10,16,valid,28469.158462,0.562012,6.184042160,211722521123,62727459791,1654448315,./build/clang/float/gemm_autovec_2 8 10 2000 16,results/gemm_clang_float_autovec_2_t8_n2000.txt
gemm_clang_float_autovec_4_t8_n2000,base,autovec_lmul,clang,float,fp32,,autovec_4,4,8,,,,2000,10,16,valid,16035.936782,0.997759,10.916651139,220125077347,114378085472,1111499380,./build/clang/float/gemm_autovec_4 8 10 2000 16,results/gemm_clang_float_autovec_4_t8_n2000.txt
gemm_clang_float_autovec_8_t8_n2000,base,autovec_lmul,clang,float,fp32,,autovec_8,8,8,,,,2000,10,16,valid,9352.415967,1.710788,18.865541321,230156123109,214755052618,730921309,./build/clang/float/gemm_autovec_8 8 10 2000 16,results/gemm_clang_float_autovec_8_t8_n2000.txt
gemm_gcc_double_autovec_1_t8_n2000,base,autovec_lmul,gcc,double,fp64,,autovec_1,1,8,,,,2000,10,16,valid,8940.212162,1.789667,19.747695095,507154733318,126227494255,3061380148,./build/gcc/double/gemm_autovec_1 8 10 2000 16,results/gemm_gcc_double_autovec_1_t8_n2000.txt
gemm_gcc_double_autovec_2_t8_n2000,base,autovec_lmul,gcc,double,fp64,,autovec_2,2,8,,,,2000,10,16,valid,14897.842713,1.073981,11.884363658,371313586851,124778853781,3330846982,./build/gcc/double/gemm_autovec_2 8 10 2000 16,results/gemm_gcc_double_autovec_2_t8_n2000.txt
gemm_gcc_double_autovec_4_t8_n2000,base,autovec_lmul,gcc,double,fp64,,autovec_4,4,8,,,,2000,10,16,valid,18115.441722,0.883224,9.806716278,309945875159,127250931607,3271441215,./build/gcc/double/gemm_autovec_4 8 10 2000 16,results/gemm_gcc_double_autovec_4_t8_n2000.txt
gemm_gcc_double_autovec_8_t8_n2000,base,autovec_lmul,gcc,double,fp64,,autovec_8,8,8,,,,2000,10,16,valid,7121.574120,2.246694,24.734642973,306409165364,301512186411,2907693387,./build/gcc/double/gemm_autovec_8 8 10 2000 16,results/gemm_gcc_double_autovec_8_t8_n2000.txt
gemm_gcc_float_autovec_1_t8_n2000,base,autovec_lmul,gcc,float,fp32,,autovec_1,1,8,,,,2000,10,16,valid,15970.839148,1.001826,11.077662150,370259019787,80461586719,2487576922,./build/gcc/float/gemm_autovec_1 8 10 2000 16,results/gemm_gcc_float_autovec_1_t8_n2000.txt
gemm_gcc_float_autovec_2_t8_n2000,base,autovec_lmul,gcc,float,fp32,,autovec_2,2,8,,,,2000,10,16,valid,21424.504320,0.746808,8.234669517,296223185990,77608363057,2492205379,./build/gcc/float/gemm_autovec_2 8 10 2000 16,results/gemm_gcc_float_autovec_2_t8_n2000.txt
gemm_gcc_float_autovec_4_t8_n2000,base,autovec_lmul,gcc,float,fp32,,autovec_4,4,8,,,,2000,10,16,valid,12249.071220,1.306221,14.406362928,312259631067,134434793575,2598391116,./build/gcc/float/gemm_autovec_4 8 10 2000 16,results/gemm_gcc_float_autovec_4_t8_n2000.txt
gemm_gcc_float_autovec_8_t8_n2000,base,autovec_lmul,gcc,float,fp32,,autovec_8,8,8,,,,2000,10,16,valid,8678.016038,1.843739,20.229386452,317724352987,223102373337,2324439795,./build/gcc/float/gemm_autovec_8 8 10 2000 16,results/gemm_gcc_float_autovec_8_t8_n2000.txt
gemm_clang_double_nonvec_t8_n2000,base,nonvec,clang,double,fp64,,nonvec,,8,,,,2000,10,16,valid,8055.658569,1.986181,21.904804783,965573317940,292497743456,3671949923,./build/clang/double/gemm_nonvec 8 10 2000 16,results/gemm_clang_double_nonvec_t8_n2000.txt
gemm_clang_float_nonvec_t8_n2000,base,nonvec,clang,float,fp32,,nonvec,,8,,,,2000,10,16,valid,8439.597941,1.895825,20.840445294,969494632326,295645420853,2166321674,./build/clang/float/gemm_nonvec 8 10 2000 16,results/gemm_clang_float_nonvec_t8_n2000.txt
gemm_gcc_double_nonvec_t8_n2000,base,nonvec,gcc,double,fp64,,nonvec,,8,,,,2000,10,16,valid,7710.720047,2.075033,22.869040265,976275649144,301796387472,3687400883,./build/gcc/double/gemm_nonvec 8 10 2000 16,results/gemm_gcc_double_nonvec_t8_n2000.txt
gemm_gcc_float_nonvec_t8_n2000,base,nonvec,gcc,float,fp32,,nonvec,,8,,,,2000,10,16,valid,8000.566046,1.999858,22.055988262,968721230947,299332108585,2327479991,./build/gcc/float/gemm_nonvec 8 10 2000 16,results/gemm_gcc_float_nonvec_t8_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share0_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,0,2000,10,8,valid,9826.530468,1.628245,17.972115647,163653777045,49095564228,2166122440,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share0_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share100_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,100,2000,10,8,valid,9241.500413,1.731321,19.268965744,12819490851,14870299098,13589292959,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share100_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share10_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,10,2000,10,8,valid,10406.942694,1.537435,16.994847829,148980194799,49570135582,3561422470,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share10_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share20_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,20,2000,10,8,valid,13036.992739,1.227277,13.533925872,130812029139,30304715490,4397002389,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share20_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share30_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,30,2000,10,8,valid,12371.719632,1.293272,14.255946087,117080601467,41166544085,6289788045,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share30_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share40_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,40,2000,10,8,valid,12486.381037,1.281396,14.186513818,103815252946,36151400226,7255196095,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share40_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share50_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,50,2000,10,8,valid,15634.828343,1.023356,11.403832699,89610357716,34052304686,8719068028,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share50_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share60_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,60,2000,10,8,valid,15587.181457,1.026484,11.466158687,76021201193,25588167069,8756408315,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share60_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share70_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,70,2000,10,8,valid,13461.123163,1.188608,13.381810293,62298774742,27553056895,10869919432,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share70_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share80_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,80,2000,10,8,valid,11845.175656,1.350761,15.079947262,48627625172,22879468720,12378454735,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share80_n2000.txt
gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share90_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m1,1,,8,8,90,2000,10,8,valid,10212.181094,1.566756,17.396955118,35114039503,20393953127,13660222742,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_1 10 2000 8,results/gemm_hetero_rvv_ime_1_clang_fp16_x8_a8_share90_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share0_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,0,2000,10,8,valid,11917.620377,1.342550,14.860156810,84312978419,41805609501,2071530984,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share0_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share100_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,100,2000,10,8,valid,9236.386346,1.732279,19.247036450,12694180742,14817753466,13592576750,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share100_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share10_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,10,2000,10,8,valid,12139.254493,1.318038,14.572627846,79984205102,42602555599,3428036695,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share10_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share20_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,20,2000,10,8,valid,14022.866917,1.140993,12.569050676,71512530333,31304324758,4379442325,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share20_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share30_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,30,2000,10,8,valid,14567.374433,1.098345,12.186790936,62672467325,34784907072,6263979215,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share30_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share40_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,40,2000,10,8,valid,16072.987688,0.995459,11.029447478,58972738299,32248972373,7320110561,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share40_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share50_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,50,2000,10,8,valid,18449.546043,0.867230,9.721698129,50285023443,29563513261,8481552625,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share50_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share60_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,60,2000,10,8,valid,14584.592754,1.097048,12.178576279,46487147387,25600230231,9231412306,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share60_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share70_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,70,2000,10,8,valid,13434.837911,1.190934,13.371938316,37518174834,24408164441,10902047336,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share70_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share80_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,80,2000,10,8,valid,11847.991945,1.350440,15.038814528,33603169184,22541763195,12177512252,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share80_n2000.txt
gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share90_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m2,2,,8,8,90,2000,10,8,valid,10220.031516,1.565553,17.435278462,25301288557,19640344051,13324395155,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_2 10 2000 8,results/gemm_hetero_rvv_ime_2_clang_fp16_x8_a8_share90_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share0_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,0,2000,10,8,valid,12601.283805,1.269712,14.026800450,44964993309,38381639074,2156777322,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share0_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share100_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,100,2000,10,8,valid,9236.430204,1.732271,19.240275915,12683443148,14824043508,13586826216,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share100_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share10_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,10,2000,10,8,valid,12014.864166,1.331684,14.687523993,46237128403,40965012729,3502525732,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share10_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share20_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,20,2000,10,8,valid,14710.728283,1.087642,12.050621568,41835134280,33372195189,4589678893,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share20_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share30_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,30,2000,10,8,valid,14915.079841,1.072740,11.914608260,38261480359,34187394479,6285801151,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share30_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share40_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,40,2000,10,8,valid,16247.219514,0.984784,10.874218928,34528070541,30148423611,7412896507,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=40 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share40_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share50_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,50,2000,10,8,valid,18424.500371,0.868409,9.828201900,30407550050,27446123184,8540659544,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=50 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share50_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share60_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,60,2000,10,8,valid,15467.866870,1.034402,11.561083185,31476817902,27099908573,9707555067,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=60 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share60_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share70_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,70,2000,10,8,valid,13478.483249,1.187077,13.286305094,27590151513,25589691876,9999206342,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=70 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share70_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share80_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,80,2000,10,8,valid,11853.550865,1.349806,15.089804747,23756542715,21714677863,12237180136,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=80 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share80_n2000.txt
gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share90_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m4,4,,8,8,90,2000,10,8,valid,10187.109911,1.570612,17.445225515,20242664740,18642156094,13296936297,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=90 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_4 10 2000 8,results/gemm_hetero_rvv_ime_4_clang_fp16_x8_a8_share90_n2000.txt
gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share0_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m8,8,,8,8,0,2000,10,8,valid,12783.763785,1.251588,13.823230572,24807791184,38461311549,1982545339,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=0 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share0_n2000.txt
gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share100_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m8,8,,8,8,100,2000,10,8,valid,9239.158715,1.731759,19.235335070,12713183494,14834037354,13586842896,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=100 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share100_n2000.txt
gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share10_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m8,8,,8,8,10,2000,10,8,valid,11865.945190,1.348397,15.030374090,26234963313,41621054092,3321424707,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=10 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share10_n2000.txt
gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share20_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m8,8,,8,8,20,2000,10,8,valid,13098.604041,1.221504,13.529689120,27132056032,37630819126,4689236723,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=20 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share20_n2000.txt
gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share30_n2000,hetero,rvv_ime,clang,fp16,fp16,,rvv_ime_m8,8,,8,8,30,2000,10,8,valid,14151.960764,1.130585,12.550597414,23657814584,34209960243,6047716018,env OMP_DYNAMIC=false X100_THREADS=8 A100_THREADS=8 A100_SHARE=30 A100_BIND=thread X100_CPUS=0-7 ./build/hetero/clang/fp16/gemm_hetero_rvv_ime_8 10 2000 8,results/gemm_hetero_rvv_ime_8_clang_fp16_x8_a8_share30_n2000.txt
